Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Solartech Energy SEC-6P-60-245,Solartech Energy,Multi-c-Si,0,245.1428,220.6,1.64,1.653,0.992,60,8.61,38,8.12,30.19,0.004391,-0.12578,45.9,1.565516,8.612176,0,0.402135,1590.940842,7.289201,-0.452,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-250-3BB,Solartech Energy,Mono-c-Si,0,250.92,226.7,1.64,1.653,0.992,60,8.7,37.4,8.2,30.6,0.006524,-0.121176,45.6,1.568107,8.703799,0,0.263983,604.608625,13.124734,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-250,Solartech Energy,Multi-c-Si,0,250.0313,225.3,1.64,1.653,0.992,60,8.61,37.65,8.11,30.83,0.004391,-0.124621,45.9,1.579364,8.614184,0,0.264886,545.058425,11.087676,-0.452,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-250-3BB,Solartech Energy,Multi-c-Si,0,250.0313,225.3,1.64,1.653,0.992,60,8.61,37.65,8.11,30.83,0.004391,-0.124621,45.9,1.579364,8.614184,0,0.264886,545.058425,11.087676,-0.452,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-255-3BB,Solartech Energy,Mono-c-Si,0,255.02,231.4,1.64,1.653,0.992,60,8.8,37.9,8.2,31.1,0.006599,-0.122796,45.6,1.602289,8.811066,0,0.249782,198.636215,14.857903,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-255,Solartech Energy,Multi-c-Si,0,255,229.8,1.64,1.653,0.992,60,8.66,38.2,8.16,31.25,0.006411,-0.129498,46.5,1.620111,8.663547,0,0.266832,651.520472,10.492882,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-255-3BB,Solartech Energy,Multi-c-Si,0,255,229.8,1.64,1.653,0.992,60,8.66,38.2,8.16,31.25,0.006411,-0.129498,46.5,1.620111,8.663547,0,0.266832,651.520472,10.492882,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60A-255-3BB,Solartech Energy,Multi-c-Si,0,255,229.8,1.64,1.653,0.992,60,8.66,38.2,8.16,31.25,0.006411,-0.129498,46.5,1.620111,8.663547,0,0.266832,651.520472,10.492882,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-260-3BB,Solartech Energy,Mono-c-Si,0,260.62,236,1.64,1.653,0.992,60,8.8,38.2,8.3,31.4,0.006599,-0.123768,45.6,1.605243,8.803369,0,0.24605,642.694258,13.617479,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-260-3BB,Solartech Energy,Multi-c-Si,0,260.022,234.4,1.64,1.653,0.992,60,8.7,38.28,8.2,31.71,0.006441,-0.129769,46.5,1.635027,8.703222,0,0.209517,565.766425,11.987264,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60A-260-3BB,Solartech Energy,Multi-c-Si,0,260.022,234.4,1.64,1.653,0.992,60,8.7,38.28,8.2,31.71,0.006441,-0.129769,46.5,1.635027,8.703222,0,0.209517,565.766425,11.987264,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-265-3BB,Solartech Energy,Mono-c-Si,0,265.6,240.7,1.64,1.653,0.992,60,8.9,38.5,8.3,32,0.006674,-0.12474,45.6,1.638894,8.908669,0,0.193193,198.345722,16.378824,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60A-265-3BB,Solartech Energy,Mono-c-Si,0,265.6,240.7,1.64,1.653,0.992,60,8.9,38.5,8.3,32,0.006674,-0.12474,45.6,1.638894,8.908669,0,0.193193,198.345722,16.378824,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-265-3BB,Solartech Energy,Multi-c-Si,0,265.006,239.1,1.64,1.653,0.992,60,8.73,38.4,8.23,32.2,0.006463,-0.130176,46.5,1.651521,8.73267,0,0.153697,502.602647,13.457049,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60A-265-3BB,Solartech Energy,Multi-c-Si,0,265.006,239.1,1.64,1.653,0.992,60,8.73,38.4,8.23,32.2,0.006463,-0.130176,46.5,1.651521,8.73267,0,0.153697,502.602647,13.457049,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-265,Solartech Energy,Multi-c-Si,0,265.0356,234.1,1.944,1.96,0.992,72,8.05,43.5,7.47,35.48,0.00483,-0.1566,46.7,1.947564,8.060738,0,0.316118,236.9871,15.117897,-0.5,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-270-3BB,Solartech Energy,Mono-c-Si,0,270.48,245.3,1.64,1.653,0.992,60,8.9,38.8,8.4,32.2,0.006674,-0.125712,45.6,1.638681,8.902893,0,0.204318,628.668626,14.722452,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60A-270-3BB,Solartech Energy,Mono-c-Si,0,270.48,245.3,1.64,1.653,0.992,60,8.9,38.8,8.4,32.2,0.006674,-0.125712,45.6,1.638681,8.902893,0,0.204318,628.668626,14.722452,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60-270-3BB,Solartech Energy,Multi-c-Si,0,270.0672,243.7,1.64,1.653,0.992,60,8.8,38.6,8.32,32.46,0.006515,-0.130854,46.5,1.659974,8.801558,0,0.141057,796.940447,13.456911,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-60A-270-3BB,Solartech Energy,Multi-c-Si,0,270.0672,243.7,1.64,1.653,0.992,60,8.8,38.6,8.32,32.46,0.006515,-0.130854,46.5,1.659974,8.801558,0,0.141057,796.940447,13.456911,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-270,Solartech Energy,Multi-c-Si,0,269.8245,238.6,1.944,1.96,0.992,72,8.09,43.85,7.59,35.55,0.004854,-0.15786,46.7,1.942876,8.094391,0,0.353523,651.320911,13.029136,-0.5,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60-275-3BB,Solartech Energy,Mono-c-Si,0,275.52,250,1.64,1.653,0.992,60,9,39.1,8.4,32.8,0.006749,-0.126684,45.6,1.672445,9.006806,0,0.152065,201.0969,17.448064,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-60A-275-3BB,Solartech Energy,Mono-c-Si,0,275.52,250,1.64,1.653,0.992,60,9,39.1,8.4,32.8,0.006749,-0.126684,45.6,1.672445,9.006806,0,0.152065,201.0969,17.448064,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-275,Solartech Energy,Multi-c-Si,0,274.89,243.2,1.944,1.96,0.992,72,8.2,44,7.7,35.7,0.00492,-0.1584,46.7,1.949418,8.203855,0,0.345742,735.448258,13.024023,-0.5,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-280,Solartech Energy,Multi-c-Si,0,280.1574,251.8,1.944,1.96,0.992,72,8.33,44.15,7.83,35.78,0.006167,-0.149669,46.5,1.864903,8.335115,0,0.371075,604.257447,9.628903,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-280-3BB,Solartech Energy,Multi-c-Si,0,280.1574,251.8,1.944,1.96,0.992,72,8.33,44.15,7.83,35.78,0.006167,-0.149669,46.5,1.864903,8.335115,0,0.371075,604.257447,9.628903,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-285-3BB,Solartech Energy,Mono-c-Si,0,285.6,258.2,1.944,1.96,0.992,72,8.6,44.1,8,35.7,0.006449,-0.142884,45.6,1.85169,8.613935,0,0.369023,227.749422,13.350328,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-285,Solartech Energy,Multi-c-Si,0,284.9182,256.4,1.944,1.96,0.992,72,8.41,44.32,7.91,36.02,0.006226,-0.150245,46.5,1.874524,8.414702,0,0.353763,632.783758,9.905666,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-285-3BB,Solartech Energy,Multi-c-Si,0,284.9182,256.4,1.944,1.96,0.992,72,8.41,44.32,7.91,36.02,0.006226,-0.150245,46.5,1.874524,8.414702,0,0.353763,632.783758,9.905666,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-290-3BB,Solartech Energy,Mono-c-Si,0,290.4,262.8,1.944,1.96,0.992,72,8.6,44.4,8,36.3,0.006449,-0.143856,45.6,1.874983,8.612458,0,0.318806,220.076611,14.600186,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-290,Solartech Energy,Multi-c-Si,0,290.0032,261,1.944,1.96,0.992,72,8.52,44.46,8.02,36.16,0.006307,-0.150719,46.5,1.880351,8.524175,0,0.346548,707.169854,9.900428,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-290-3BB,Solartech Energy,Multi-c-Si,0,290.0032,261,1.944,1.96,0.992,72,8.52,44.46,8.02,36.16,0.006307,-0.150719,46.5,1.880351,8.524175,0,0.346548,707.169854,9.900428,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-295-3BB,Solartech Energy,Mono-c-Si,0,295.65,267.5,1.944,1.96,0.992,72,8.7,44.7,8.1,36.5,0.006524,-0.144828,45.6,1.885348,8.712219,0,0.32402,230.711211,14.33874,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-295,Solartech Energy,Multi-c-Si,0,293.9504,265.7,1.944,1.96,0.992,72,8.58,44.68,8.08,36.38,0.006352,-0.151465,46.5,1.890418,8.583896,0,0.339886,748.435839,9.987891,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-295-3BB,Solartech Energy,Multi-c-Si,0,293.9504,265.7,1.944,1.96,0.992,72,8.58,44.68,8.08,36.38,0.006352,-0.151465,46.5,1.890418,8.583896,0,0.339886,748.435839,9.987891,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-300-3BB,Solartech Energy,Mono-c-Si,0,300.51,272.1,1.944,1.96,0.992,72,8.7,45,8.1,37.1,0.006524,-0.1458,45.6,1.908554,8.710687,0,0.274511,223.468255,15.555667,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-300,Solartech Energy,Multi-c-Si,0,299.9835,270.3,1.944,1.96,0.992,72,8.62,44.75,8.23,36.45,0.006381,-0.151703,46.5,1.888439,8.707468,0,0.334447,2296.043192,9.472371,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-300-3BB,Solartech Energy,Multi-c-Si,0,299.9835,270.3,1.944,1.96,0.992,72,8.62,44.75,8.23,36.45,0.006381,-0.151703,46.5,1.888439,8.707468,0,0.334447,2296.043192,9.472371,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-305-3BB,Solartech Energy,Mono-c-Si,0,305.04,276.8,1.944,1.96,0.992,72,8.8,45.4,8.2,37.2,0.006599,-0.147096,45.6,1.917751,8.811284,0,0.307026,239.440064,14.673442,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-305,Solartech Energy,Multi-c-Si,0,305.0255,274.9,1.944,1.96,0.992,72,8.68,44.83,8.35,36.53,0.006426,-0.151974,46.5,1.893681,8.857546,0,0.327306,941.612093,9.670847,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-305-3BB,Solartech Energy,Multi-c-Si,0,305.0255,274.9,1.944,1.96,0.992,72,8.68,44.83,8.35,36.53,0.006426,-0.151974,46.5,1.893681,8.857546,0,0.327306,941.612093,9.670847,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72B-305-3BB,Solartech Energy,Multi-c-Si,0,305.0255,274.9,1.944,1.96,0.992,72,8.68,44.83,8.35,36.53,0.006426,-0.151974,46.5,1.893681,8.857546,0,0.327306,941.612093,9.670847,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72C-305-3BB,Solartech Energy,Multi-c-Si,0,305.0255,274.9,1.944,1.96,0.992,72,8.68,44.83,8.35,36.53,0.006426,-0.151974,46.5,1.893681,8.857546,0,0.327306,941.612093,9.670847,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6M-72-310-3BB,Solartech Energy,Mono-c-Si,0,310.78,281.4,1.944,1.96,0.992,72,8.8,45.7,8.2,37.9,0.006599,-0.148068,45.6,1.943857,8.809347,0,0.243807,229.537224,16.199161,-0.4319,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72-310-3BB,Solartech Energy,Multi-c-Si,0,309.963,279.6,1.944,1.96,0.992,72,8.7,45.18,8.31,37.3,0.006441,-0.15316,46.5,1.920974,8.788467,0,0.263779,1580.23408,11.054213,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72B-310-3BB,Solartech Energy,Multi-c-Si,0,309.963,279.6,1.944,1.96,0.992,72,8.7,45.18,8.31,37.3,0.006441,-0.15316,46.5,1.920974,8.788467,0,0.263779,1580.23408,11.054213,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
Solartech Energy ASC-6P-72C-310-3BB,Solartech Energy,Multi-c-Si,0,309.963,279.6,1.944,1.96,0.992,72,8.7,45.18,8.31,37.3,0.006441,-0.15316,46.5,1.920974,8.788467,0,0.263779,1580.23408,11.054213,-0.4411,N,SAM 2020.2.29 r1,4/29/2020
