Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S230SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,229.500000,201.600000,1.617000,1.645,0.983,60,8.300000,37.300000,7.500000,30.600000,0.006474,-0.166321,44.100000,1.928725,8.315039,0.000000,0.168476,92.979332,18.623554,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M233MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,235.560000,210.300000,1.617000,1.645,0.983,60,8.200000,37,7.800000,30.200000,0.003846,-0.119103,46.200000,1.510169,8.287123,0.000000,0.295832,478.267135,8.359012,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M233MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,235.560000,209.800000,1.617000,1.645,0.983,60,8.200000,37,7.800000,30.200000,0.003583,-0.142672,43,1.655109,8.283806,0.000000,0.257583,1181.475344,7.541360,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M233SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,225.720000,202.500000,1.617000,1.645,0.983,60,8.300000,37.500000,7.600000,29.700000,0.009711,-0.166837,46.200000,1.891413,8.317492,0.000000,0.342853,162.688898,13.834485,-0.582200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S233MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,234.850000,205.900000,1.617000,1.645,0.983,60,8.200000,37.100000,7.700000,30.500000,0.002903,-0.137122,47,1.618957,8.204442,0.000000,0.240034,443.062407,7.282626,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S233SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,234.080000,204.300000,1.617000,1.645,0.983,60,8.300000,37.400000,7.600000,30.800000,0.006474,-0.166767,44.100000,1.920158,8.309314,0.000000,0.155777,138.818746,17.354988,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M235MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,236.340000,212.200000,1.617000,1.645,0.983,60,8.300000,37.100000,7.800000,30.300000,0.003893,-0.119425,46.200000,1.517305,8.306583,0.000000,0.292812,369.193536,8.770443,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M235MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,236.340000,211.600000,1.617000,1.645,0.983,60,8.300000,37.100000,7.800000,30.300000,0.003627,-0.143058,43,1.663084,8.303101,0.000000,0.254315,680.618992,7.933966,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M235RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,237.900000,211.400000,1.637000,1.64,0.998,60,8.300000,37.100000,7.800000,30.500000,0.003867,-0.116713,46.800000,1.522403,8.306248,0.000000,0.262888,349.217559,12.050555,-0.433266,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S235MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,234.850000,207.800000,1.617000,1.645,0.983,60,8.300000,37.100000,7.700000,30.500000,0.002938,-0.137122,47,1.631218,8.310991,0.000000,0.234422,177.029243,8.706757,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S235MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,234.850000,207.800000,1.617000,1.645,0.983,60,8.300000,37.100000,7.700000,30.500000,0.002938,-0.137122,47,1.631218,8.310991,0.000000,0.234422,177.029243,8.706757,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M236SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,227.240000,205.200000,1.617000,1.645,0.983,60,8.300000,37.600000,7.600000,29.900000,0.009711,-0.167282,46.200000,1.901683,8.316784,0.000000,0.324194,160.323713,14.358725,-0.582200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S236SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,236.360000,207,1.617000,1.645,0.983,60,8.300000,37.500000,7.600000,31.100000,0.006474,-0.167213,44.100000,1.934455,8.307363,0.000000,0.121214,136.631047,18.273825,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M238MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,239.370000,215,1.617000,1.645,0.983,60,8.300000,37.200000,7.900000,30.300000,0.003893,-0.119747,46.200000,1.516020,8.387776,0.000000,0.303302,532.365603,8.038673,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M238MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,239.370000,214.400000,1.617000,1.645,0.983,60,8.300000,37.200000,7.900000,30.300000,0.003627,-0.143443,43,1.661305,8.384377,0.000000,0.265511,1616.288212,7.223797,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S238MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,238.680000,214.600000,1.617000,1.645,0.983,60,8.300000,37.200000,7.800000,30.600000,0.003337,-0.121756,45.900000,1.539263,8.305917,0.000000,0.257614,361.363465,9.515983,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S238MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,238.680000,210.500000,1.617000,1.645,0.983,60,8.300000,37.200000,7.800000,30.600000,0.002938,-0.137491,47,1.623111,8.304051,0.000000,0.235244,481.999519,7.261766,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M239SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,231,207.900000,1.617000,1.645,0.983,60,8.400000,37.700000,7.700000,30,0.009828,-0.167727,46.200000,1.906184,8.416037,0.000000,0.318161,166.652825,14.312369,-0.582200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S239SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,237.880000,209.700000,1.617000,1.645,0.983,60,8.400000,37.600000,7.600000,31.300000,0.006552,-0.167658,44.100000,1.961968,8.408534,0.000000,0.095178,93.685530,20.407293,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,244,216.800000,1.617000,1.645,0.983,60,8.300000,37.300000,8,30.500000,0.003893,-0.120069,46.200000,1.520519,8.469823,0.000000,0.284139,803.804775,8.118127,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,244,216.300000,1.617000,1.645,0.983,60,8.300000,37.300000,8,30.500000,0.003627,-0.143829,43,1.676064,8.557423,0.000000,0.242281,349.705305,8.385806,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240RG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,241.740000,215.700000,1.637000,1.64,0.998,60,8.400000,37.100000,7.900000,30.600000,0.001856,-0.119425,46.400000,1.512497,8.405960,0.000000,0.248267,349.896540,8.386204,-0.447763,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,241.740000,216,1.637000,1.64,0.998,60,8.400000,37.100000,7.900000,30.600000,0.003914,-0.116713,46.800000,1.524549,8.405675,0.000000,0.245038,362.698278,12.363825,-0.433266,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,240.950000,216,1.637000,1.64,0.998,60,8.300000,37.700000,7.900000,30.500000,0.002846,-0.131950,44.200000,1.613385,8.385566,0.000000,0.316572,1034.326421,9.311686,-0.492981,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M240TG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,241.740000,215.500000,1.637000,1.64,0.998,60,8.400000,37.100000,7.900000,30.600000,0.003531,-0.128378,46.400000,1.554619,8.404989,0.000000,0.237024,399.083474,6.100733,-0.452060,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S240MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,242.530000,216.500000,1.617000,1.645,0.983,60,8.400000,37.300000,7.900000,30.700000,0.003377,-0.122083,45.900000,1.543229,8.405503,0.000000,0.252716,385.728943,9.496972,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S240MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,242.530000,212.300000,1.617000,1.645,0.983,60,8.400000,37.300000,7.900000,30.700000,0.002974,-0.137861,47,1.627280,8.403668,0.000000,0.230569,528.021192,7.242733,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M242SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,232.540000,210.600000,1.617000,1.645,0.983,60,8.400000,37.800000,7.700000,30.200000,0.009828,-0.168172,46.200000,1.916419,8.415332,0.000000,0.299770,164.231628,14.829221,-0.582200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S242SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,242.550000,212.400000,1.617000,1.645,0.983,60,8.400000,37.700000,7.700000,31.500000,0.006552,-0.168104,44.100000,1.953010,8.405079,0.000000,0.083859,138.698809,19.104783,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M243MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,244.800000,219.600000,1.617000,1.645,0.983,60,8.400000,37.500000,8,30.600000,0.003940,-0.120713,46.200000,1.529299,8.488388,0.000000,0.294003,568.412671,8.188499,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M243MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,244.800000,219,1.617000,1.645,0.983,60,8.400000,37.500000,8,30.600000,0.003671,-0.144600,43,1.675946,8.485086,0.000000,0.256287,2003.059535,7.371568,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S243MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,243.320000,219.200000,1.617000,1.645,0.983,60,8.400000,37.300000,7.900000,30.800000,0.003377,-0.122083,45.900000,1.546096,8.405327,0.000000,0.237863,375.112434,9.890854,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S243MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,243.320000,215.100000,1.617000,1.645,0.983,60,8.400000,37.300000,7.900000,30.800000,0.002974,-0.137861,47,1.630458,8.403572,0.000000,0.215581,507.008595,7.629045,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,248.670000,221.500000,1.617000,1.645,0.983,60,8.400000,37.500000,8.100000,30.700000,0.003940,-0.120713,46.200000,1.529311,8.571580,0.000000,0.277035,866.320683,8.209486,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,245.600000,217.700000,1.617000,1.645,0.983,60,8.400000,38,8,30.700000,0.003627,-0.135077,46.300000,1.647561,8.485499,0.000000,0.315779,1787.041098,10.195470,-0.498800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245RG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,245.600000,220.300000,1.637000,1.64,0.998,60,8.500000,37.300000,8,30.700000,0.001878,-0.120069,46.400000,1.518192,8.505704,0.000000,0.256287,381.944576,8.047188,-0.447763,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,245.600000,220.700000,1.637000,1.64,0.998,60,8.500000,37.300000,8,30.700000,0.003960,-0.117342,46.800000,1.530297,8.505412,0.000000,0.253090,397.478104,12.014913,-0.433266,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,245.600000,220.600000,1.637000,1.64,0.998,60,8.400000,38,8,30.700000,0.002881,-0.133000,44.200000,1.624323,8.486076,0.000000,0.321678,1314.768283,9.075824,-0.492981,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M245TG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,245.600000,220.100000,1.637000,1.64,0.998,60,8.500000,37.300000,8,30.700000,0.003573,-0.129070,46.400000,1.560402,8.504714,0.000000,0.245181,442.142020,5.767469,-0.452060,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S245MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,247.200000,221.100000,1.617000,1.645,0.983,60,8.500000,37.400000,8,30.900000,0.003417,-0.122410,45.900000,1.550070,8.504944,0.000000,0.233271,401.045530,9.871880,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S245MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,247.200000,216.900000,1.617000,1.645,0.983,60,8.500000,37.400000,8,30.900000,0.003009,-0.138230,47,1.634636,8.503221,0.000000,0.211208,557.410216,7.610054,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S245RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,245.372900,218.400000,1.637000,1.64,0.998,60,8.540000,37.500000,7.990000,30.710000,0.003957,-0.131548,45.800000,1.645968,8.546740,0.000000,0.247346,313.397422,14.141184,-0.495664,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M248MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,248.670000,224.200000,1.617000,1.645,0.983,60,8.500000,37.600000,8.100000,30.700000,0.003986,-0.121034,46.200000,1.533389,8.589019,0.000000,0.288712,616.727317,8.193621,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M248MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,248.670000,220.400000,1.617000,1.645,0.983,60,8.500000,38,8.100000,30.700000,0.003670,-0.135077,46.300000,1.646992,8.586062,0.000000,0.312126,2523.278520,10.128513,-0.498800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S248MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,248.800000,223.900000,1.617000,1.645,0.983,60,8.600000,37.500000,8,31.100000,0.003457,-0.122737,45.900000,1.568395,8.610733,0.000000,0.211731,169.659444,11.739160,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S248MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,248.800000,219.600000,1.617000,1.645,0.983,60,8.600000,37.500000,8,31.100000,0.003044,-0.138600,47,1.654805,8.608458,0.000000,0.189072,192.256919,9.448971,-0.497400,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,226.100000,1.617000,1.645,0.983,60,8.600000,37.600000,8.100000,30.900000,0.004033,-0.121034,46.200000,1.541219,8.605071,0.000000,0.258904,439.040581,9.264130,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,222.300000,1.617000,1.645,0.983,60,8.600000,38.200000,8.100000,30.900000,0.003714,-0.135788,46.300000,1.659215,8.602449,0.000000,0.307244,1078.824937,10.552316,-0.498800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250RG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,224.900000,1.637000,1.64,0.998,60,8.700000,37.400000,8.100000,30.900000,0.001923,-0.120391,46.400000,1.535203,8.711862,0.000000,0.232398,170.448495,9.787177,-0.447763,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,225.300000,1.637000,1.64,0.998,60,8.700000,37.400000,8.100000,30.900000,0.004053,-0.117656,46.800000,1.547380,8.711497,0.000000,0.229206,173.437814,13.799552,-0.433266,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,225.200000,1.637000,1.64,0.998,60,8.600000,38.200000,8.100000,30.900000,0.002949,-0.133700,44.200000,1.635682,8.603043,0.000000,0.313151,885.151678,9.417665,-0.492981,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M250TG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,250.290000,224.700000,1.637000,1.64,0.998,60,8.700000,37.400000,8.100000,30.900000,0.003657,-0.129416,46.400000,1.578251,8.710601,0.000000,0.221156,181.497737,7.474295,-0.452060,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S250MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,251.910000,225.700000,1.617000,1.645,0.983,60,8.600000,37.500000,8.100000,31.100000,0.003457,-0.122737,45.900000,1.556910,8.604416,0.000000,0.214315,417.352501,10.244632,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S250MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,250.100000,226.300000,1.617000,1.645,0.983,60,8.700000,37.500000,8.200000,30.500000,0.003729,-0.118307,45.500000,1.535619,8.704608,0.000000,0.298738,564.003267,11.345590,-0.442100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S250RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,250.193500,223,1.637000,1.64,0.998,60,8.670000,37.650000,8.110000,30.850000,0.004017,-0.132074,45.800000,1.653306,8.676921,0.000000,0.242061,303.244910,14.235589,-0.495664,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S250RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,250.100000,222.200000,1.637000,1.64,0.998,60,8.700000,37.500000,8.200000,30.500000,0.003757,-0.133674,46.600000,1.621690,8.702425,0.000000,0.277081,994.066233,9.342390,-0.491121,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M253MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,253.380000,225,1.617000,1.645,0.983,60,8.700000,38.200000,8.200000,30.900000,0.003757,-0.135788,46.300000,1.658520,8.701934,0.000000,0.303793,1366.902967,10.471006,-0.498800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S253MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,253.530000,228.500000,1.617000,1.645,0.983,60,8.700000,37.600000,8.100000,31.300000,0.003497,-0.123065,45.900000,1.575180,8.709696,0.000000,0.193065,173.224801,12.099282,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S253MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,253.150000,229.100000,1.617000,1.645,0.983,60,8.800000,37.600000,8.300000,30.500000,0.003771,-0.118623,45.500000,1.536814,8.804095,0.000000,0.307695,661.276558,10.939537,-0.442100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M255MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,255.020000,226.900000,1.617000,1.645,0.983,60,8.700000,38.300000,8.200000,31.100000,0.003757,-0.136144,46.300000,1.666662,8.702094,0.000000,0.287344,1193.735844,10.938956,-0.498800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M255RG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,254.200000,230.400000,1.637000,1.64,0.998,60,8.800000,37.600000,8.200000,31,0.004878,-0.125399,45.700000,1.592798,8.810360,0.000000,0.227088,192.884689,12.205305,-0.446870,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M255RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,254.200000,230.400000,1.637000,1.64,0.998,60,8.800000,37.600000,8.200000,31,0.003542,-0.119441,46.400000,1.543457,8.811811,0.000000,0.239777,178.645799,11.052062,-0.432646,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M255RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,255.020000,229.800000,1.637000,1.64,0.998,60,8.700000,38.300000,8.200000,31.100000,0.002983,-0.134050,44.200000,1.642995,8.702655,0.000000,0.293228,961.004938,9.800860,-0.492981,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M255TG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,254.200000,229.300000,1.637000,1.64,0.998,60,8.800000,37.600000,8.200000,31,0.003699,-0.130108,46.400000,1.583921,8.810614,0.000000,0.229360,190.160950,7.122361,-0.452060,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S255MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,256.660000,230.400000,1.617000,1.645,0.983,60,8.700000,37.700000,8.200000,31.300000,0.003497,-0.123392,45.900000,1.565540,8.704047,0.000000,0.208242,447.643228,10.293212,-0.445100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S255MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,255.640000,231,1.617000,1.645,0.983,60,8.800000,37.700000,8.300000,30.800000,0.003771,-0.118938,45.500000,1.547098,8.804143,0.000000,0.277556,589.556594,11.813649,-0.442100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S255RG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,254.200000,228,1.637000,1.64,0.998,60,8.800000,37.800000,8.200000,31,0.003706,-0.135919,44.600000,1.698070,8.808349,0.000000,0.226420,238.640152,16.186988,-0.519066,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S255RG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,255.047700,227.600000,1.637000,1.64,0.998,60,8.790000,37.790000,8.230000,30.990000,0.004073,-0.132565,45.800000,1.659311,8.796388,0.000000,0.236181,324.974163,14.223673,-0.495664,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S255RW,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,255.640000,226.800000,1.637000,1.64,0.998,60,8.800000,37.700000,8.300000,30.800000,0.003801,-0.134387,46.600000,1.633993,8.802098,0.000000,0.255884,1073.154967,9.802532,-0.491121,N,SAM 2020.11.29 r2,12/1/2021
